"Gene"	"Correlation"	"P-Value"	"FDR"
"ENSG00000283200"			
"ENSG00000283203"			
"ENSG00000283204"	"0.0189481558988495"	"0.908848272484928"	"1"
"ENSG00000283206"	"0.0906882591093117"	"0.581731777274895"	"1"
"ENSG00000283207"			
"ENSG00000283209"	"-0.188138844142832"	"0.251390583243641"	"1"
"ENSG00000283210"	"0.0280607388563006"	"0.865347520962153"	"1"
"ENSG00000283212"			
"ENSG00000283213"	"0.212753036437247"	"0.192826828544481"	"1"
"ENSG00000283215"	"0.0792315166722353"	"0.631613521963409"	"1"
"ENSG00000283217"	"0.048998821785918"	"0.767062291777201"	"1"
"ENSG00000283218"			
"ENSG00000283221"	"0.0470646577680528"	"0.776016842243245"	"1"
"ENSG00000283222"			
"ENSG00000283225"			
"ENSG00000283235"	"0.0602531722804905"	"0.715581878241082"	"1"
"ENSG00000283237"	"-0.149180880852708"	"0.364719035402801"	"1"
"ENSG00000283238"	"-0.0510312517233808"	"0.75768484941004"	"1"
"ENSG00000283240"	"0.168330129147919"	"0.305669107725847"	"1"
"ENSG00000283242"			
"ENSG00000283244"	"0.0190283400809717"	"0.908502614781798"	"1"
"ENSG00000283249"			
"ENSG00000283254"	"0.104251012145749"	"0.526313046950285"	"1"
"ENSG00000283255"			
"ENSG00000283256"	"0.216566478528607"	"0.185425522591395"	"1"
"ENSG00000283258"	"0.060897267060695"	"0.712670373928172"	"1"
"ENSG00000283259"	"-0.208704453441296"	"0.201585595361716"	"1"
"ENSG00000283260"	"-0.159109311740891"	"0.33202847153549"	"1"
"ENSG00000283262"			
"ENSG00000283264"	"-0.0607766526644439"	"0.713215283723096"	"1"
"ENSG00000283265"	"-0.0048582995951417"	"0.976957331187063"	"1"
"ENSG00000283271"	"-0.0561272536039912"	"0.734324889297826"	"1"
"ENSG00000283272"			
"ENSG00000283274"			
"ENSG00000283275"	"-0.18737876967282"	"0.253345801814024"	"1"
"ENSG00000283278"			
"ENSG00000283279"	"0.0720687575664692"	"0.662841261389166"	"1"
"ENSG00000283281"	"-0.100896260593057"	"0.541094142899359"	"1"
"ENSG00000283286"	"-0.0485828302316971"	"0.76898572536746"	"1"
"ENSG00000283287"	"-0.304712969724686"	"0.0592747680460679"	"1"
"ENSG00000283289"			
"ENSG00000283290"	"-0.123141775804083"	"0.455154622166031"	"1"
"ENSG00000283291"			
"ENSG00000283293"	"0.274089068825911"	"0.0914568298230462"	"1"
"ENSG00000283294"	"-0.188663967611336"	"0.249077488586841"	"1"
"ENSG00000283296"	"0.0804057032576431"	"0.62655215623536"	"1"
"ENSG00000283298"			
"ENSG00000283300"	"-0.27377280967479"	"0.0917039976437516"	"1"
"ENSG00000283301"	"0.249395626863017"	"0.125742148837246"	"1"
"ENSG00000283303"	"0.325101214574899"	"0.0439608463825038"	"1"
"ENSG00000283304"	"0.171207369410033"	"0.297354974549958"	"1"
"ENSG00000283313"	"-0.389268103873575"	"0.0143109716906186"	"1"
"ENSG00000283314"	"0.13847794849678"	"0.400505151052242"	"1"
"ENSG00000283315"	"0.376315789473684"	"0.0187919435452135"	"1"
"ENSG00000283317"	"0.192914979757085"	"0.238420367413388"	"1"
"ENSG00000283318"	"0.0301560071251131"	"0.855395724855597"	"1"
"ENSG00000283320"			
"ENSG00000283323"	"0.212223920659679"	"0.19461377334542"	"1"
"ENSG00000283326"			
"ENSG00000283327"			
"ENSG00000283330"			
"ENSG00000283333"			
"ENSG00000283334"			
"ENSG00000283335"			
"ENSG00000283337"	"-0.328059272456109"	"0.0414614200039129"	"1"
"ENSG00000283340"			
"ENSG00000283341"	"0.430769230769231"	"0.00660786853188474"	"1"
"ENSG00000283343"	"-0.0242168020266704"	"0.883657147200926"	"1"
"ENSG00000283344"	"-0.203846153846154"	"0.212462593609664"	"1"
"ENSG00000283346"			
"ENSG00000283347"	"0.248795372697718"	"0.126685337272771"	"1"
"ENSG00000283351"			
"ENSG00000283352"	"0.0694331983805668"	"0.673507797953641"	"1"
"ENSG00000283359"	"-0.115310012106351"	"0.484540306598863"	"1"
"ENSG00000283360"	"0.0661943319838057"	"0.687961546518499"	"1"
"ENSG00000283364"			
"ENSG00000283367"			
"ENSG00000283369"			
"ENSG00000283372"			
"ENSG00000283375"	"0.115587044534413"	"0.482093092236709"	"1"
"ENSG00000283379"			
"ENSG00000283380"	"-0.0469635627530364"	"0.775912327232351"	"1"
"ENSG00000283383"	"-0.0851640469678109"	"0.606215206627835"	"1"
"ENSG00000283384"	"-0.0534412955465587"	"0.745910890130427"	"1"
"ENSG00000283385"			
"ENSG00000283386"			
"ENSG00000283389"	"-0.090080971659919"	"0.584273756638414"	"1"
"ENSG00000283392"	"0.0799595141700405"	"0.627357024572914"	"1"
"ENSG00000283394"			
"ENSG00000283395"			
"ENSG00000283400"	"-0.281316491756643"	"0.0827599736463284"	"1"
"ENSG00000283403"	"0.145141700404858"	"0.376634390265256"	"1"
"ENSG00000283405"	"0.133805668016194"	"0.415342390805776"	"1"
"ENSG00000283408"	"0.0569114384838751"	"0.730750450170636"	"1"
"ENSG00000283409"	"-0.242016296681219"	"0.137706763874865"	"1"
"ENSG00000283411"	"0.156072874493927"	"0.341432030914265"	"1"
"ENSG00000283412"	"0.061422277528896"	"0.710300131012324"	"1"
"ENSG00000283413"	"0.0827935222672065"	"0.615160449025267"	"1"
"ENSG00000283414"	"-0.152988685819283"	"0.352464892346492"	"1"
"ENSG00000283415"	"-0.319838056680162"	"0.0476524333769415"	"1"
"ENSG00000283416"	"0.190192795090076"	"0.246157583699525"	"1"
"ENSG00000283417"	"-0.015587044534413"	"0.925085721966174"	"1"
"ENSG00000283418"	"0.0771367981057179"	"0.640683992242917"	"1"
"ENSG00000283419"	"-0.04721098505122"	"0.775338379474222"	"1"
"ENSG00000283420"			
"ENSG00000283422"	"-0.0129554655870445"	"0.937788634695183"	"1"
"ENSG00000283423"	"0.159776671808131"	"0.331248756772309"	"1"
"ENSG00000283429"	"-0.203846153846154"	"0.212462593609664"	"1"
"ENSG00000283432"			
"ENSG00000283433"			
"ENSG00000283435"			
"ENSG00000283436"	"-0.129723763619645"	"0.431222611939288"	"1"
"ENSG00000283438"	"0.019488507453041"	"0.906260205641921"	"1"
"ENSG00000283440"	"-0.233285051909351"	"0.152926065653646"	"1"
"ENSG00000283441"			
"ENSG00000283442"	"-0.03155481121484"	"0.848764048399082"	"1"
"ENSG00000283445"	"-0.0346153846153846"	"0.833975232835636"	"1"
"ENSG00000283450"			
"ENSG00000283452"	"-0.108547990460549"	"0.510682944683663"	"1"
"ENSG00000283455"			
"ENSG00000283457"	"-0.173037404818324"	"0.292143020105722"	"1"
"ENSG00000283458"			
"ENSG00000283459"	"-0.00344255378085589"	"0.983405752275171"	"1"
"ENSG00000283461"	"0.162362377886841"	"0.323379948995952"	"1"
"ENSG00000283462"	"-0.0455465587044534"	"0.782520307003558"	"1"
"ENSG00000283468"	"0.0591966271763054"	"0.720366367414977"	"1"
"ENSG00000283469"	"-0.230620024212702"	"0.157806948271666"	"1"
"ENSG00000283471"	"0.0322996459419194"	"0.84523696861694"	"1"
"ENSG00000283474"	"0.153531791665622"	"0.350737688597319"	"1"
"ENSG00000283475"	"-0.203846153846154"	"0.212462593609664"	"1"
"ENSG00000283476"	"-0.055668016194332"	"0.735681099867184"	"1"
"ENSG00000283477"	"0.217022483260079"	"0.18447884243107"	"1"
"ENSG00000283480"	"0.106072874493927"	"0.519073298474349"	"1"
"ENSG00000283482"	"-0.0236842105263158"	"0.886129353947914"	"1"
"ENSG00000283484"			
"ENSG00000283487"			
"ENSG00000283489"			
"ENSG00000283490"			
"ENSG00000283492"			
"ENSG00000283493"			
"ENSG00000283497"			
"ENSG00000283498"	"-0.203846153846154"	"0.212462593609664"	"1"
"ENSG00000283499"	"0.138331103086941"	"0.401009774731586"	"1"
"ENSG00000283502"			
"ENSG00000283503"	"0.0287449392712551"	"0.861910610960054"	"1"
"ENSG00000283504"	"-0.124433062235263"	"0.450403810582972"	"1"
"ENSG00000283505"			
"ENSG00000283506"			
"ENSG00000283507"	"0.0461559909718631"	"0.780233628284861"	"1"
"ENSG00000283509"	"-0.125822198382896"	"0.445323214487249"	"1"
"ENSG00000283513"	"0.336587599723619"	"0.0361561493870405"	"1"
"ENSG00000283514"	"-0.0668046728401526"	"0.686158787611989"	"1"
"ENSG00000283517"			
"ENSG00000283518"	"0.00506175349512593"	"0.975602633832484"	"1"
"ENSG00000283519"	"0.302226720647773"	"0.0618761664161917"	"1"
"ENSG00000283522"			
"ENSG00000283523"			
"ENSG00000283527"	"0.0432412545398815"	"0.793801166948909"	"1"
"ENSG00000283532"	"-0.220172337366987"	"0.178033205709857"	"1"
"ENSG00000283534"			
"ENSG00000283538"	"0.169838056680162"	"0.300117158401583"	"1"
"ENSG00000283540"			
"ENSG00000283545"			
"ENSG00000283546"			
"ENSG00000283549"	"0.118016194331984"	"0.47287925499431"	"1"
"ENSG00000283550"			
"ENSG00000283551"	"0.265640823424209"	"0.102160524564226"	"1"
"ENSG00000283554"	"-0.0885512105965358"	"0.59191366900805"	"1"
"ENSG00000283555"			
"ENSG00000283556"	"0.0190620861296574"	"0.908302514376396"	"1"
"ENSG00000283558"	"-0.373645130644153"	"0.0191258485019537"	"1"
"ENSG00000283561"			
"ENSG00000283564"			
"ENSG00000283568"	"0.245033775725995"	"0.132716576348048"	"1"
"ENSG00000283569"	"-0.234040057480793"	"0.151563539397182"	"1"
"ENSG00000283572"	"0.323005390983486"	"0.0448925340926687"	"1"
"ENSG00000283573"	"0.314124487128508"	"0.0514754844266888"	"1"
"ENSG00000283575"	"0.11013649763802"	"0.504478796469793"	"1"
"ENSG00000283579"	"-0.152608145474698"	"0.353678168953671"	"1"
"ENSG00000283584"			
"ENSG00000283588"	"0"	"1"	"1"
"ENSG00000283591"			
"ENSG00000283592"	"0.245033775725995"	"0.132716576348048"	"1"
"ENSG00000283595"	"0.222920507238493"	"0.17254220963544"	"1"
"ENSG00000283598"			
"ENSG00000283603"			
"ENSG00000283604"			
"ENSG00000283608"	"-0.0803643724696356"	"0.625608497327928"	"1"
"ENSG00000283609"			
"ENSG00000283612"			
"ENSG00000283614"			
"ENSG00000283615"			
"ENSG00000283616"			
"ENSG00000283618"	"0.125497455954924"	"0.44650810675357"	"1"
"ENSG00000283621"	"-0.103238866396761"	"0.530356628477102"	"1"
"ENSG00000283622"			
"ENSG00000283624"			
"ENSG00000283627"	"0.0883588803753013"	"0.592721749586743"	"1"
"ENSG00000283629"	"0.244658259209521"	"0.133330170420551"	"1"
"ENSG00000283631"	"0.127137422388549"	"0.440541954464763"	"1"
"ENSG00000283633"	"0.0777327935222672"	"0.637010026598527"	"1"
"ENSG00000283634"			
"ENSG00000283635"	"0.00283400809716599"	"0.986761526192575"	"1"
"ENSG00000283636"	"0.0554655870445344"	"0.73660923505151"	"1"
"ENSG00000283637"			
"ENSG00000283638"	"-0.200133295414406"	"0.221869195764127"	"1"
"ENSG00000283639"	"0.256276732367137"	"0.115301383332788"	"1"
"ENSG00000283640"	"0.107287449392713"	"0.514274661310577"	"1"
"ENSG00000283643"	"-0.00161943319838057"	"0.992645066039292"	"1"
"ENSG00000283645"			
"ENSG00000283646"	"-0.0653846153846154"	"0.691592571655175"	"1"
"ENSG00000283647"	"0.151810608492734"	"0.356229153602433"	"1"
"ENSG00000283648"	"-0.379879293104258"	"0.0170629142422259"	"1"
"ENSG00000283651"	"-0.0238276076620717"	"0.885514465120105"	"1"
"ENSG00000283656"	"-0.26990105786152"	"0.0965745980703848"	"1"
"ENSG00000283662"	"0.0190283400809717"	"0.908502614781798"	"1"
"ENSG00000283664"			
"ENSG00000283665"	"-0.273861278752583"	"0.0915949596780691"	"1"
"ENSG00000283666"			
"ENSG00000283667"	"-0.000809716599190283"	"0.996567660606806"	"1"
"ENSG00000283668"	"0.0190283400809717"	"0.908502614781798"	"1"
"ENSG00000283671"	"-0.143551329121771"	"0.383296535229151"	"1"
"ENSG00000283672"	"-0.10007021132335"	"0.544428289131386"	"1"
"ENSG00000283673"	"0.240510386928112"	"0.140248437820062"	"1"
"ENSG00000283674"	"-0.000404858299595142"	"0.998528993810843"	"1"
"ENSG00000283675"	"0.11463810068514"	"0.487106456896935"	"1"
"ENSG00000283676"	"0.120634897778424"	"0.464454498181579"	"1"
"ENSG00000283677"			
"ENSG00000283678"	"-0.138419532571574"	"0.40070584933793"	"1"
"ENSG00000283682"	"-0.241248692231154"	"0.138998038187544"	"1"
"ENSG00000283684"	"0.0678137651821862"	"0.680720458009864"	"1"
"ENSG00000283685"			
"ENSG00000283687"	"0.152012755107007"	"0.355581522138953"	"1"
"ENSG00000283688"			
"ENSG00000283689"	"0.0392712550607287"	"0.811961471765437"	"1"
"ENSG00000283690"	"-0.216206272699408"	"0.186175752446788"	"1"
"ENSG00000283691"	"0.0301560071251131"	"0.855395724855597"	"1"
"ENSG00000283692"	"-0.226877448688075"	"0.164850912644391"	"1"
"ENSG00000283694"			
"ENSG00000283696"	"0.138056680161943"	"0.400567320018887"	"1"
"ENSG00000283699"	"0.247165138145223"	"0.129273584725708"	"1"
"ENSG00000283701"	"0.162955465587045"	"0.320352651127857"	"1"
"ENSG00000283704"	"0.013847794849678"	"0.933319036995703"	"1"
"ENSG00000283705"			
"ENSG00000283710"			
"ENSG00000283712"	"-0.0360323886639676"	"0.827261198739129"	"1"
"ENSG00000283717"	"-0.0109509123869916"	"0.947246239054722"	"1"
"ENSG00000283721"	"-0.125411205181108"	"0.446823100066802"	"1"
"ENSG00000283724"	"0.274089068825911"	"0.0914568298230462"	"1"
"ENSG00000283726"	"-0.258097165991903"	"0.112611268943306"	"1"
"ENSG00000283728"	"0.215294937528254"	"0.188083462391174"	"1"
"ENSG00000283730"	"0.0417467864771481"	"0.800781173718073"	"1"
"ENSG00000283733"			
"ENSG00000283734"	"0.498785425101215"	"0.00141024816581205"	"0.926322841619094"
"ENSG00000283736"	"-0.0814747881592174"	"0.621958445895103"	"1"
"ENSG00000283743"	"0.163562753036437"	"0.318533184240313"	"1"
"ENSG00000283744"	"-0.218016194331984"	"0.18185020120705"	"1"
"ENSG00000283745"			
"ENSG00000283749"			
"ENSG00000283751"	"0.132532426457904"	"0.421227530458914"	"1"
"ENSG00000283757"	"-0.0767206477732793"	"0.64141770773921"	"1"
"ENSG00000283759"	"0.116599190283401"	"0.478242534587714"	"1"
"ENSG00000283762"			
"ENSG00000283764"	"0.0661249691601031"	"0.689191125714241"	"1"
"ENSG00000283766"	"-0.0116716322192766"	"0.943779664534677"	"1"
"ENSG00000283768"	"-0.0374493927125506"	"0.820559387390236"	"1"
"ENSG00000283769"	"0.0238866396761134"	"0.885158469901599"	"1"
"ENSG00000283770"	"0.170727445500078"	"0.298731602085416"	"1"
"ENSG00000283772"	"0.253951335607122"	"0.118753899992917"	"1"
"ENSG00000283774"	"-0.0390688259109312"	"0.812915730234408"	"1"
"ENSG00000283775"	"-0.273861278752583"	"0.0915949596780691"	"1"
"ENSG00000283778"	"0.0394816772619822"	"0.811389478857228"	"1"
"ENSG00000283783"	"-0.0967611336032389"	"0.55659225850357"	"1"
"ENSG00000283785"	"0.29636752956449"	"0.0669515761132333"	"1"
"ENSG00000283788"			
"ENSG00000283789"	"-0.0551165429799948"	"0.738940012908681"	"1"
"ENSG00000283791"			
"ENSG00000283792"			
"ENSG00000283793"	"-0.0843177424768878"	"0.609811535552455"	"1"
"ENSG00000283795"	"-0.180566801619433"	"0.270258382001351"	"1"
"ENSG00000283796"	"-0.237809506467761"	"0.144893376524929"	"1"
"ENSG00000283797"			
"ENSG00000283798"	"0.00546558704453441"	"0.974016665542247"	"1"
"ENSG00000283799"	"0.0520242914979757"	"0.752443574260245"	"1"
"ENSG00000283801"			
"ENSG00000283803"	"-0.0564777327935223"	"0.731972311675291"	"1"
"ENSG00000283805"	"0.127435599130763"	"0.43946192505994"	"1"
"ENSG00000283808"	"-0.0495951417004049"	"0.763682336844463"	"1"
"ENSG00000283813"			
"ENSG00000283815"			
"ENSG00000283818"	"0.409514170040486"	"0.0101230264006607"	"1"
"ENSG00000283819"			
"ENSG00000283821"	"0.000607287449392712"	"0.997548325412791"	"1"
"ENSG00000283822"	"-0.00769230769230769"	"0.963237449741446"	"1"
"ENSG00000283824"			
"ENSG00000283825"	"-0.25599274505734"	"0.115718915250861"	"1"
"ENSG00000283828"	"-0.2582995951417"	"0.112321978040381"	"1"
"ENSG00000283829"	"-0.129352226720648"	"0.431150609862748"	"1"
"ENSG00000283836"	"0.0823886639676113"	"0.616896618032664"	"1"
"ENSG00000283839"	"0.119838056680162"	"0.466031052833825"	"1"
"ENSG00000283840"	"-0.152101285319826"	"0.355298115982972"	"1"
"ENSG00000283841"	"0.0407457303940804"	"0.805465248998029"	"1"
"ENSG00000283842"	"-0.00101214574898785"	"0.995587000829693"	"1"
"ENSG00000283843"	"0.0417011185498288"	"0.800994711934248"	"1"
"ENSG00000283844"			
"ENSG00000283845"	"-0.128947368421053"	"0.432604293956359"	"1"
"ENSG00000283848"	"0.0186244243368232"	"0.910399262779299"	"1"
"ENSG00000283849"	"0.132388663967611"	"0.420335896328065"	"1"
"ENSG00000283853"	"0.0759518643311845"	"0.645837936203001"	"1"
"ENSG00000283856"	"-0.083848112013859"	"0.611811119073574"	"1"
"ENSG00000283857"			
"ENSG00000283858"	"-0.0307773940199113"	"0.852448516625633"	"1"
"ENSG00000283863"	"-0.213896197020333"	"0.19103829564847"	"1"
"ENSG00000283867"	"-0.137449392712551"	"0.402659091301263"	"1"
"ENSG00000283871"			
"ENSG00000283874"	"0.0656582966688199"	"0.691275853997942"	"1"
"ENSG00000283876"	"0.0682914388159778"	"0.679542849990508"	"1"
"ENSG00000283880"			
"ENSG00000283881"	"0.0465587044534413"	"0.777798739090245"	"1"
"ENSG00000283885"	"0.223708323187326"	"0.170990750477992"	"1"
"ENSG00000283888"	"0.0485189402196422"	"0.769281256803615"	"1"
"ENSG00000283891"	"-0.156638955389034"	"0.340955392559135"	"1"
"ENSG00000283894"	"-0.0528671498216484"	"0.749243437889129"	"1"
"ENSG00000283895"	"-0.0449392712550607"	"0.78535699400395"	"1"
"ENSG00000283896"	"0.169960155180774"	"0.300940979712755"	"1"
"ENSG00000283897"	"0.0319838056680162"	"0.846475003729637"	"1"
"ENSG00000283899"	"0.10748987854251"	"0.51347706895565"	"1"
"ENSG00000283901"	"-0.144090383577152"	"0.381493991073402"	"1"
"ENSG00000283904"			
"ENSG00000283907"	"0.224291497975709"	"0.169358655953056"	"1"
"ENSG00000283910"	"-0.144090383577152"	"0.381493991073402"	"1"
"ENSG00000283912"	"0.0310030554262471"	"0.851378701969531"	"1"
"ENSG00000283913"	"0.0925101214574899"	"0.574136083968741"	"1"
"ENSG00000283914"	"0.212725303196135"	"0.193536868197992"	"1"
"ENSG00000283917"	"0.134210526315789"	"0.413921941858371"	"1"
"ENSG00000283920"	"0.257947174132968"	"0.112868373083712"	"1"
"ENSG00000283921"			
"ENSG00000283923"	"0.0161995105796798"	"0.92202699253191"	"1"
"ENSG00000283925"	"0.155668016194332"	"0.342698202337495"	"1"
"ENSG00000283926"			
"ENSG00000283927"			
"ENSG00000283928"	"-0.133805668016194"	"0.415342390805776"	"1"
"ENSG00000283929"	"-0.0765182186234818"	"0.642300722990351"	"1"
"ENSG00000283931"			
"ENSG00000283933"	"-0.0425856183710089"	"0.796861441855385"	"1"
"ENSG00000283935"	"-0.0143870387925722"	"0.930728575876718"	"1"
"ENSG00000283936"	"0.0204453441295547"	"0.901685096497776"	"1"
"ENSG00000283938"	"-0.252834008097166"	"0.120334195791886"	"1"
"ENSG00000283939"	"0.0723161146202111"	"0.661753039484815"	"1"
"ENSG00000283941"			
"ENSG00000283944"	"0.134008097165992"	"0.414631817633925"	"1"
"ENSG00000283950"	"0.0396033433342296"	"0.810818811067825"	"1"
"ENSG00000283956"	"-0.0144137515132938"	"0.930600269345553"	"1"
"ENSG00000283958"	"0.18502024291498"	"0.258465352979944"	"1"
"ENSG00000283959"	"-0.130566801619433"	"0.426806074949343"	"1"
"ENSG00000283960"	"0.223708323187326"	"0.170990750477992"	"1"
"ENSG00000283962"	"0.0394816772619822"	"0.811389478857228"	"1"
"ENSG00000283969"	"-0.112955465587045"	"0.492180555754913"	"1"
"ENSG00000283971"	"0.37165991902834"	"0.0204048060453235"	"1"
"ENSG00000283973"	"0.236190966553101"	"0.147730512963632"	"1"
"ENSG00000283978"			
"ENSG00000283982"	"-0.0451417004048583"	"0.784411122488925"	"1"
"ENSG00000283990"			
"ENSG00000283991"	"0.308704453441296"	"0.0562938693528724"	"1"
"ENSG00000283994"	"0.0206477732793522"	"0.900711727573913"	"1"
"ENSG00000283998"	"0.18582995951417"	"0.256358901571921"	"1"
"ENSG00000283999"	"0.0854652253930235"	"0.604937562240675"	"1"
"ENSG00000284000"			
"ENSG00000284005"	"0.158906882591093"	"0.332650279901608"	"1"
"ENSG00000284008"	"0.0264751196245241"	"0.872892379281388"	"1"
"ENSG00000284010"			
"ENSG00000284011"	"0.488663967611336"	"0.00180827766588268"	"0.926322841619094"
"ENSG00000284012"	"-0.158704453441296"	"0.333272816722646"	"1"
"ENSG00000284015"	"0.475303643724696"	"0.00248433543490713"	"0.926322841619094"
"ENSG00000284020"	"0.205465587044534"	"0.208792232543517"	"1"
"ENSG00000284022"			
"ENSG00000284026"	"0.0772306291793267"	"0.640276572989528"	"1"
"ENSG00000284027"			
"ENSG00000284028"	"0.00847203827984772"	"0.95917624401272"	"1"
"ENSG00000284029"	"0.0218623481781377"	"0.894874603704139"	"1"
"ENSG00000284031"	"0.185072880294951"	"0.25933947891541"	"1"
"ENSG00000284032"	"0.0689872438447264"	"0.676454670793869"	"1"
"ENSG00000284034"	"0.10057652892899"	"0.542383500757835"	"1"
"ENSG00000284035"	"-0.023074005758151"	"0.889112519404313"	"1"
"ENSG00000284038"			
"ENSG00000284040"			
"ENSG00000284043"			
"ENSG00000284047"	"-0.0271002694832383"	"0.869916364570735"	"1"
"ENSG00000284048"	"-0.374089068825911"	"0.0195493282011668"	"1"
"ENSG00000284049"	"-0.15587044534413"	"0.34206475335434"	"1"
"ENSG00000284052"	"-0.0582995951417004"	"0.723649821446754"	"1"
"ENSG00000284054"	"-0.182895470971586"	"0.265084952061686"	"1"
"ENSG00000284055"	"0.412348178137652"	"0.00957693539463856"	"1"
"ENSG00000284059"	"-0.00767555317762279"	"0.963011449810512"	"1"
"ENSG00000284062"	"-0.0921672903109715"	"0.576811811472566"	"1"
"ENSG00000284064"	"-0.0532388663967611"	"0.746843058967959"	"1"
"ENSG00000284065"	"0.169644212981064"	"0.301853746325819"	"1"
"ENSG00000284067"	"0.034412955465587"	"0.83493535143763"	"1"
"ENSG00000284069"	"0.0848178137651822"	"0.606511068679117"	"1"
"ENSG00000284070"	"-0.206882591093117"	"0.205617384757561"	"1"
"ENSG00000284072"	"-0.332376403022774"	"0.0387019331596729"	"1"
"ENSG00000284074"	"0.132435922281452"	"0.421568778410674"	"1"
"ENSG00000284075"	"0.0382591093117409"	"0.816735445565539"	"1"
"ENSG00000284078"	"-0.0455465587044534"	"0.782520307003558"	"1"
"ENSG00000284079"	"0.293927125506073"	"0.069667163034967"	"1"
"ENSG00000284081"	"-0.165652313350848"	"0.313538437343731"	"1"
"ENSG00000284082"	"0.190688259109312"	"0.24396309851762"	"1"
"ENSG00000284084"	"-0.0198230853146082"	"0.904658188716378"	"1"
"ENSG00000284085"			
"ENSG00000284087"	"0.0219104399288923"	"0.894672215876553"	"1"
"ENSG00000284092"	"0.217436203662922"	"0.183622917849193"	"1"
"ENSG00000284094"	"0.0141729097863526"	"0.931757142357421"	"1"
"ENSG00000284107"			
"ENSG00000284108"	"-0.0949149004390271"	"0.565454774469998"	"1"
"ENSG00000284112"			
"ENSG00000284114"	"0.107670023958162"	"0.514128300710858"	"1"
"ENSG00000284115"	"0.044331983805668"	"0.788196448136045"	"1"
"ENSG00000284116"	"-0.0350202429149798"	"0.832055717046378"	"1"
"ENSG00000284117"	"-0.0905916292470477"	"0.583370835533684"	"1"
"ENSG00000284118"	"0.21497975708502"	"0.188126679896775"	"1"
"ENSG00000284121"	"0.15668016194332"	"0.339538224274257"	"1"
"ENSG00000284122"	"-0.0706477732793522"	"0.668117301597379"	"1"
"ENSG00000284125"	"-0.0969635627530364"	"0.555763202379576"	"1"
"ENSG00000284129"	"0.072202540900823"	"0.662252610479957"	"1"
"ENSG00000284131"	"0.00837244097856142"	"0.959655773472957"	"1"
"ENSG00000284134"			
"ENSG00000284135"	"-0.216396761133603"	"0.185178655098803"	"1"
"ENSG00000284136"	"0.0394816772619822"	"0.811389478857228"	"1"
"ENSG00000284139"	"0.225568019200946"	"0.167368201957154"	"1"
"ENSG00000284140"	"0.227125506072874"	"0.163926467825369"	"1"
"ENSG00000284142"	"0.0771255060728745"	"0.639653153160258"	"1"
"ENSG00000284143"	"0.0445344129554656"	"0.78724965812096"	"1"
"ENSG00000284144"	"-0.0627309800067074"	"0.704403512826912"	"1"
"ENSG00000284146"			
"ENSG00000284147"			
"ENSG00000284148"	"0.10514591964461"	"0.524097649798007"	"1"
"ENSG00000284149"	"0.0771255060728745"	"0.639653153160258"	"1"
"ENSG00000284152"	"-0.0463562753036437"	"0.778742422294257"	"1"
"ENSG00000284154"	"0.115991902834008"	"0.480550910842226"	"1"
"ENSG00000284155"			
"ENSG00000284157"			
"ENSG00000284158"	"-0.220370712239706"	"0.177632716063672"	"1"
"ENSG00000284159"	"0.11574377235361"	"0.48288743776858"	"1"
"ENSG00000284160"	"0.407085020242915"	"0.0106122123358749"	"1"
"ENSG00000284162"			
"ENSG00000284163"	"-0.178045447872131"	"0.278182734085491"	"1"
"ENSG00000284165"	"-0.176000022560491"	"0.283830968782487"	"1"
"ENSG00000284172"	"0.412348178137652"	"0.00957693539463856"	"1"
"ENSG00000284173"	"0.234245307664978"	"0.151194670431494"	"1"
"ENSG00000284175"			
"ENSG00000284176"	"-0.0464762638022218"	"0.77874664646638"	"1"
"ENSG00000284179"	"-0.058502024291498"	"0.722727032996049"	"1"
"ENSG00000284180"	"0.120316906070973"	"0.465641365676418"	"1"
"ENSG00000284182"			
"ENSG00000284184"	"0.346963562753036"	"0.0310398214031102"	"1"
"ENSG00000284185"			
"ENSG00000284186"			
"ENSG00000284189"	"-0.0518218623481781"	"0.753378232277225"	"1"
"ENSG00000284190"	"0.337246963562753"	"0.0363279369742696"	"1"
"ENSG00000284191"	"-0.201214574898785"	"0.218522817889467"	"1"
"ENSG00000284193"	"0.0440988678783418"	"0.789802731833702"	"1"
"ENSG00000284195"	"0.0615547880398226"	"0.709702314705822"	"1"
"ENSG00000284196"	"0.0334008097165992"	"0.839739497465272"	"1"
"ENSG00000284197"	"0.0626549927418129"	"0.704745426986331"	"1"
"ENSG00000284200"	"0.36481679737831"	"0.0224015169157351"	"1"
"ENSG00000284201"	"0.129352226720648"	"0.431150609862747"	"1"
"ENSG00000284202"			
"ENSG00000284203"			
"ENSG00000284204"			
"ENSG00000284214"			
"ENSG00000284216"	"-0.0710562276328798"	"0.667302879050576"	"1"
"ENSG00000284219"	"-0.0144137515132938"	"0.930600269345553"	"1"
"ENSG00000284222"	"0.157367108779634"	"0.338687415820228"	"1"
"ENSG00000284224"	"0.0507110684388501"	"0.759159916298107"	"1"
"ENSG00000284229"	"0.00404858299595142"	"0.980878684548704"	"1"
"ENSG00000284231"			
"ENSG00000284237"	"-0.163562753036437"	"0.318533184240313"	"1"
"ENSG00000284239"			
"ENSG00000284240"	"0.00688259109311741"	"0.967156511311197"	"1"
"ENSG00000284246"	"-0.16281023934728"	"0.322028988627326"	"1"
"ENSG00000284247"			
"ENSG00000284250"			
