""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"SARS2"	460.348400633359	0.141486982935127	0.0892193706319884	1.58583256004721	0.112777297479116	0.186800225638291
"SART1"	1602.25003601629	-0.0358109019321401	0.0903771282440888	-0.396238546498432	0.691929057495012	0.804095020864914
"SART3"	1511.4494130822	-0.0709605751472371	0.0361172654664226	-1.9647272358758	0.0494458158882581	0.0922404874949318
"SASH1"	3222.50048328113	-0.742237630367792	0.138176492803309	-5.37166355368672	7.80135643607948e-08	4.92759410001986e-07
"SASH3"	1019.06844279725	0.153111468278263	0.150481498465819	1.01747703099223	0.308926553548447	0.43101813839566
"SASS6"	114.569840221486	-0.343717812644845	0.116543382609761	-2.94926923303544	0.00318526354558992	0.00810296031895066
"SAT1"	22731.171690278	0.0161653561183808	0.10259592004619	0.157563342783056	0.874800890899546	0.937904992047872
"SAT2"	1492.1748692577	-0.0547012852639879	0.105221415428858	-0.519868365589248	0.603155325446919	0.727486964006787
"SATB1"	1175.61124670103	-0.158369778315793	0.0978124339708765	-1.61911703744074	0.105422083687158	0.176372496388
"SATB2"	111.302127289173	0.461460604337637	0.113126782150958	4.07914549997416	4.52015408692086e-05	0.00016838214159698
"SATL1"	0.159261201735427	0.52585379594137	1.8709609541677	0.281060807159013	0.778663761296605	0.873431721421469
"SAV1"	1029.41401076215	-0.136241231023495	0.0746426835854045	-1.82524561657286	0.0679639728426587	0.12091854806276
"SAXO1"	2.27661320354969	0.176472626251948	0.430021836300234	0.410380616413019	0.681526763094265	0.794988303554714
"SAXO2"	315.345137923359	1.86777572049065	0.386801413765739	4.82877170046189	1.37377797933588e-06	6.90291759893435e-06
"SAYSD1"	403.107824163747	0.0120576660484247	0.0560365911261109	0.215174867102262	0.829630985124502	0.910208922590988
"SBDS"	3612.27419688861	-0.507558838970264	0.0870907541884937	-5.82793022864098	5.61190303159921e-09	4.27028646885736e-08
"SBF1"	3053.61867777934	-0.0301424600906941	0.0592588014577954	-0.508657943616389	0.610992006256851	0.734615798695579
"SBF2"	1715.84823765797	-0.198696875000416	0.0849293032071116	-2.33955616609578	0.0193066683372869	0.0404984883757811
"SBK1"	84.2007395405068	0.487415223591917	0.172065003513212	2.83273886984514	0.00461510700854277	0.0113511512377018
"SBK2"	0.315767120917579	0.0900406905054297	1.56491821377879	0.0575369944017775	0.954117437634972	0.969218643286574
"SBK3"	11.8140215534317	0.382275349700983	0.29242413311336	1.30726334256685	0.191123289392341	0.291562400433803
"SBNO1"	1832.17904821222	-0.0531787259677148	0.0477195883218847	-1.11440035083719	0.265107472895066	0.382082563724285
"SBNO2"	3826.53076008687	0.236740651916923	0.127197860013896	1.86119995958313	0.0627159440935273	0.113047578969607
"SBSN"	2.42147081362389	1.80309760643493	0.587677402616359	3.06817583661969	0.00215369850818642	0.00568821009038877
"SBSPON"	382.420798043548	0.590684623300295	0.204479320005802	2.88872548717168	0.00386806590116719	0.00966965766509662
"SC5D"	870.302296287492	-1.19787907501995	0.151442283065427	-7.9098059721038	2.57790359387995e-15	4.88163293264119e-14
"SCAF1"	967.804822350448	-0.0615904650588531	0.0763259259150952	-0.806940293490396	0.419700882901121	0.551912015450071
"SCAF11"	3431.69148747856	-0.0188023862238541	0.0569821304266245	-0.329969870959209	0.741422727775852	0.844474375579842
"SCAF4"	1043.35461324856	-0.174966391346033	0.0604013893660776	-2.89672792600193	0.00377076618857816	0.00945244386091718
"SCAF8"	1836.79376732846	-0.115751944653894	0.0694690704584038	-1.66623713100067	0.0956661930977941	0.16237282030991
"SCAI"	595.433689514189	-0.797182526329202	0.116860296036577	-6.82167128927762	8.99873868301706e-12	1.04952261740949e-10
"SCAMP1"	685.325010779436	0.0211852252941929	0.0972465320002219	0.217850702317534	0.827545438415036	0.90911763827263
"SCAMP2"	2685.64892466859	-0.463158873056295	0.0558724073318885	-8.28958147990794	1.13647641496743e-16	2.57686905553078e-15
"SCAMP3"	1318.01750127042	-0.246079519504886	0.0501552064511042	-4.90636041434275	9.27819644395815e-07	4.828764410203e-06
"SCAMP4"	1201.7653594753	0.00241595223879973	0.0822310311396856	0.0293800552579203	0.976561479536225	0.984356213832132
"SCAMP5"	391.986437088533	1.95172883865332	0.25882734578749	7.54065932529315	4.67601215869161e-14	7.50562928064734e-13
"SCAND1"	702.101969250815	0.140287496499893	0.124521529934107	1.12661237437517	0.259906404925922	0.375722480140429
"SCAP"	1991.01512348602	-0.0971193991584738	0.042597858358406	-2.27991272099502	0.0226128654374968	0.0466217678697834
"SCAPER"	837.042724033005	-0.353544525810576	0.0746179433913682	-4.73806312184522	2.15770608723356e-06	1.04668779896863e-05
"SCARA3"	1854.32164190172	1.59221236165785	0.107520042127132	14.8085169067848	1.29056481105154e-49	3.07622254774273e-46
"SCARA5"	3028.25899886831	2.2528085715725	0.264671905033725	8.51170271089195	1.71397565133609e-17	4.32898035699707e-16
"SCARB1"	895.965347048313	-0.0487673414077253	0.158887036645748	-0.306930901584226	0.758895967509731	0.859090959005227
"SCARB2"	8115.83207985591	-0.148473403570129	0.057650903739111	-2.57538726959111	0.0100127906748363	0.0227167049825643
"SCARF1"	1437.43710612551	-0.179753614158141	0.106189455825261	-1.69276330461598	0.0905005300732308	0.15485953050668
"SCARF2"	664.048948059121	0.116661986130821	0.118029257723625	0.988415824862638	0.32294904044183	0.447194484945556
"SCART1"	197.14289044771	0.355583901040077	0.122444876569814	2.9040325001866	0.00368389916650986	0.00925117964972136
"SCCPDH"	942.400186361374	0.22213809568999	0.0807927202178858	2.74948157570282	0.00596896184143387	0.014320852208644
"SCD"	8549.7729720606	-1.65403405019439	0.238872164653409	-6.92434822866157	4.37987318164975e-12	5.37450461395618e-11
"SCD5"	707.997159109683	0.121699126161923	0.145638760233973	0.835623195133009	0.40336691563174	0.534806016730439
"SCEL"	2184.66591846079	-2.04489952074231	0.31503647511024	-6.49099289225714	8.52725027388135e-11	8.58079870568039e-10
"SCFD1"	1612.4031946827	-0.174005786603283	0.0522479419412436	-3.33038546855997	0.000867258333862977	0.00248725359729781
"SCFD2"	425.496527079253	-0.0147049670649637	0.0915425101626361	-0.160635392658979	0.872380577561106	0.936890360076184
"SCG2"	156.121798330821	1.55346881342322	0.331578181168002	4.68507550150326	2.79856750266183e-06	1.32487298183362e-05
"SCG3"	11.9161139052046	1.10339326513818	0.272044296702752	4.055932355545	4.99347106933154e-05	0.000184285852179375
"SCG5"	87.2799564013026	2.05114843590813	0.295266798039916	6.94676289215167	3.73763099072335e-12	4.60419156085941e-11
"SCGB1A1"	14523.8446534873	1.86793830563038	0.513092019458108	3.64055224948376	0.000272053890273467	0.000862476414567706
"SCGB1C1"	0.110865363421926	-0.175993895741214	2.17463641598085	-0.0809302623867968	0.935497412991239	0.962137973589878
"SCGB1C2"	0					
"SCGB1D1"	0					
"SCGB1D2"	0.441734265666181	0.782267345969485	1.06267907449327	0.736127552283371	0.461653076630368	0.59445354299848
"SCGB1D4"	0.0184409483193592	0.213924544933515	3.06038613695972	0.0699011612783067	0.944272328825883	0.96249362267654
"SCGB2A1"	21.15959053333	1.81836384474691	0.486491628713828	3.73770839501237	0.000185705150965706	0.000609817724085596
"SCGB2A2"	0.153210535016325	0.428376178114872	3.06038613695972	0.13997455188463	0.888680097068558	0.943449638878169
"SCGB2B2"	19.2249968654008	-0.133479199869123	0.157940999342848	-0.84512064900498	0.398043480434517	0.529202958422865
"SCGB3A1"	11027.5730325701	3.300192724505	0.431486361992298	7.64842881537914	2.03449787327439e-14	3.43630114663148e-13
"SCGB3A2"	11885.1589000363	1.53616816534199	0.382479746914855	4.01633858454723	5.9109316667773e-05	0.000215064979877459
"SCGN"	2.79019952265904	-0.449751242622741	0.538791752631731	-0.834740399098407	0.403863890025395	0.535219995753301
"SCHIP1"	510.72334876536	-0.40922680331448	0.163608656813375	-2.50125397570666	0.0123754393712636	0.0274531472045865
"SCIMP"	275.815693309417	-0.108103220504225	0.186856551422949	-0.57853588584932	0.56290237663469	0.691622771910239
"SCIN"	330.963980970594	-0.847697724061518	0.174281996149057	-4.86394316562977	1.15069967708057e-06	5.8717399363793e-06
"SCLT1"	492.213912052953	0.180237787111385	0.0547543193566275	3.2917546821732	0.000995644202854236	0.00281815931486232
"SCLY"	294.151629822483	-0.023557770163369	0.0573289895804719	-0.410922472832026	0.681129383353884	0.79459538793437
"SCMH1"	1189.94008712479	-0.203405586191733	0.0493213445769669	-4.12408842330555	3.72205896834098e-05	0.000140881187906499
"SCML1"	530.287700927233	-0.309927044854829	0.10918432744987	-2.83856714689319	0.00453165837090543	0.0111631822083446
"SCML2"	40.6865479129649	0.467519788608188	0.141027214713616	3.3151033263869	0.000916092560452798	0.00261394119935275
"SCML4"	111.192008335485	0.46914195915544	0.205022774421042	2.28824314996339	0.0221233651429287	0.0457312140824398
"SCN10A"	0.473347487281728	1.28130190535109	1.26552598514202	1.01246589986637	0.311315343172803	0.433699026809043
"SCN11A"	24.1959328962174	1.01931815654635	0.189334384898223	5.3836927565708	7.2973022298674e-08	4.63686291973813e-07
"SCN1A"	403.136231917194	-2.10683028775959	0.345972907307782	-6.08958170786862	1.13206076798211e-09	9.53501183067615e-09
"SCN1B"	408.771082241764	0.518007682693333	0.151045453404854	3.42948212618417	0.000604734262200364	0.00179035516936791
"SCN2A"	41.6549918586345	1.16277015510264	0.211820021857579	5.48942514926399	4.03243952998942e-08	2.67087840907844e-07
"SCN2B"	151.384901783441	1.7372889495038	0.171665532562618	10.1201966613193	4.49511507327002e-24	2.64559720161068e-22
"SCN3A"	78.5416866953763	1.40643864551052	0.234093958800741	6.00800914605264	1.87815249163746e-09	1.52243967831737e-08
"SCN3B"	118.619750284584	-0.0963548303606052	0.199756704438575	-0.482360933173256	0.629549568385355	0.749602292821751
"SCN4A"	35.5039093601541	0.899907939128941	0.313852348971476	2.86729712897809	0.00413994131057879	0.0102792370900295
"SCN4B"	679.749427741041	1.45079490538641	0.176826223006417	8.20463662413778	2.31289362922475e-16	5.02902720817408e-15
"SCN5A"	15.261348198756	-0.722879911652801	0.271849185347851	-2.65912112529535	0.00783447913039619	0.0182256535973557
"SCN7A"	4105.16220102293	-1.33847758852304	0.170225529345914	-7.8629662287795	3.75142179933521e-15	6.95197884271362e-14
"SCN8A"	32.9667634834309	0.640491293611675	0.167905728301973	3.81458869860456	0.00013640993633831	0.000459982506814364
"SCN9A"	368.392549245342	-0.549007054038684	0.120809327068623	-4.54440950347181	5.50894682868287e-06	2.45673777072389e-05
"SCNM1"	563.224180629876	0.0986733323411101	0.0907186588656453	1.08768508678293	0.276734153566634	0.394692862704723
"SCNN1A"	4562.95881447281	-1.28604513616814	0.200905103134677	-6.40125669334564	1.54103234579089e-10	1.47965487421382e-09
"SCNN1B"	1142.1207987115	-0.0882279179342136	0.178450982947478	-0.494409817625835	0.621016781850365	0.742735136296075
"SCNN1D"	279.235454473379	0.805570268569185	0.140738539649779	5.72387826798407	1.04119367698625e-08	7.56939467268428e-08
"SCNN1G"	490.735035213614	0.12213372812637	0.256244910316491	0.47662889372328	0.633626404801479	0.753280667902706
"SCO1"	973.770693543843	-0.143270356784746	0.0532423109039189	-2.69091168945112	0.00712570546342759	0.0167525678069413
"SCO2"	157.562529349027	1.28980294010609	0.327841665112149	3.93422519881625	8.3465500168826e-05	0.000294250993292539
"SCOC"	834.714592966377	-0.220471011317035	0.0889713086007242	-2.47800122066812	0.0132120693251678	0.0290087449581607
"SCP2"	2897.5032835241	0.112571165249358	0.0643968344488057	1.74808538669475	0.0804492430225863	0.13990758004539
"SCP2D1"	0.0389685664158162	0.291907073267425	3.06038613695972	0.0953824322173329	0.924011069512864	0.957854900528533
"SCPEP1"	3897.39410368237	0.42220926563917	0.124239093624182	3.39836080031569	0.00067790951422903	0.00198694382521263
"SCRG1"	130.896930425844	2.92831436725919	0.3132346926605	9.34862719830672	8.87926674252741e-21	3.46964626051752e-19
"SCRIB"	1730.89986334555	-0.0114394195961963	0.0789180279209883	-0.14495318620543	0.884747833313287	0.941685756503479
"SCRN1"	1865.47644395934	0.175933380562724	0.0854626503096256	2.05859963300141	0.0395326079519008	0.0760309935486431
"SCRN2"	938.354851041704	0.283786328001628	0.0807154368130838	3.51588666563007	0.000438288034525976	0.00133680654676517
"SCRN3"	391.173598397345	0.0112050704248243	0.0773004287464238	0.144954828925741	0.884746536310039	0.941685756503479
"SCRT1"	0.111751677418661	0.447871851902603	3.06038613695972	0.146344883246509	0.883649135532324	0.94124143578904
"SCRT2"	0.0986179143633913	0.408880893571127	3.06038613695972	0.13360434771062	0.893715446040026	0.946161621611134
"SCT"	3.01599052864646	-0.213348878333255	0.581630197885182	-0.366811900601096	0.71375933010031	0.822148998229103
"SCTR"	439.632963996488	0.777680557050911	0.359348777505971	2.16413859106002	0.0304537145332029	0.0605044678509738
"SCUBE1"	944.569813984939	0.131283573545847	0.241829945633104	0.542875586404946	0.587215466151879	0.713496350455599
"SCUBE2"	191.536278193605	0.837532656401746	0.170468757680853	4.9131152698945	8.96405385950106e-07	4.67803894490492e-06
"SCUBE3"	189.436047168518	2.12267923030762	0.198130786750425	10.7135254703321	8.79474936709878e-27	7.13647130558326e-25
"SCX"	71.3089181280412	0.849135319538272	0.193821288103663	4.38102196020966	1.18123963978351e-05	4.96037407862404e-05
"SCYGR1"	0					
"SCYGR2"	0					
"SCYGR3"	0					
"SCYGR4"	0.472934271166045	-1.57649340816875	1.12384404397752	-1.40276884200873	0.160685781092935	0.251859046495246
"SCYGR5"	0.0115016340745702	0.213924544933515	3.06038613695972	0.0699011612783067	0.944272328825883	0.96249362267654
"SCYGR6"	0.0184409483193592	0.213924544933515	3.06038613695972	0.0699011612783067	0.944272328825883	0.96249362267654
"SCYGR7"	0					
"SCYGR8"	0					
"SCYL1"	2083.0329572723	-0.109967068455827	0.0523541210151427	-2.10044722981827	0.035689518044338	0.0694452468966817
"SCYL2"	1373.7237425813	-0.273615557552589	0.0872121939711832	-3.1373543663286	0.00170479943043633	0.0045974855521129
"SCYL3"	578.706850735327	-0.216435669919463	0.0689124375933084	-3.14073449551695	0.00168524734208766	0.0045505496412163
"SDAD1"	1018.59734324342	-0.0647616331663119	0.0499063216761807	-1.29766392294989	0.194402845905919	0.295619447255181
"SDC1"	5433.13010487092	0.317176323144825	0.183550633807209	1.7280045106135	0.0839874156993274	0.145279030294854
"SDC2"	2125.06847053788	0.432578159689603	0.123064486519259	3.51505273312059	0.000439666674997577	0.00134015406418299
"SDC3"	3122.94234473761	0.635131442585229	0.0961993502585436	6.60224253987434	4.04984216155199e-11	4.27610410734413e-10
"SDC4"	7295.57096792265	-0.524695821004947	0.136558762709098	-3.84227134601881	0.00012190096034319	0.000414650269850925
"SDCBP"	5999.46378180146	-0.0468204215919402	0.104313896054739	-0.448841653535506	0.653545888375814	0.770048600187741
"SDCBP2"	287.289612813472	-0.831042301712817	0.151983124551565	-5.46799063491329	4.55165924771883e-08	2.98677185804372e-07
"SDCCAG8"	1193.77286279127	-0.38466476203044	0.0728723913349515	-5.27860764527902	1.30169188907439e-07	7.87748734774979e-07
"SDE2"	830.150775475669	-0.309766755533192	0.117230059213408	-2.64238334102762	0.00823248202008196	0.0190678002721903
"SDF2"	1119.59541704792	-0.146247337686946	0.0392147139991317	-3.72939957410334	0.000191936583073663	0.000627793945562895
"SDF2L1"	409.504206708708	0.123070730989129	0.148291864308263	0.82992233972657	0.40658269333279	0.5380751876718
"SDF4"	3177.63632484534	0.0506793217923339	0.0456305536470938	1.11064446388898	0.266721415801943	0.384002316189298
"SDHA"	2486.26143320732	-0.261384882539559	0.0422107705481612	-6.19237410606676	5.92646819263567e-10	5.18402853052154e-09
"SDHAF1"	254.437968652182	-0.219081211876828	0.0927479762028006	-2.36211312468738	0.0181710963876152	0.0384279291355699
"SDHAF2"	789.051421177824	-0.0457576600972207	0.0577774236179367	-0.79196435617831	0.428381459882439	0.560470966629828
"SDHAF3"	136.895394348023	-0.133325235529437	0.090954675616357	-1.46584257077445	0.142691180433468	0.227639765722898
"SDHAF4"	150.882791886517	-0.177646909882738	0.0936350536076591	-1.89722655179008	0.0577980439421466	0.105510679593757
"SDHB"	1506.17526299475	-0.449246494531475	0.0550999292179782	-8.15330438545995	3.54112837171413e-16	7.55321889487883e-15
"SDHC"	2325.39154448153	-0.16156502268066	0.0416721061557002	-3.87705440365797	0.000105728723300623	0.000363530657161842
"SDHD"	1785.78758664024	-0.146970612166975	0.0724758331750769	-2.02785681417341	0.0425748638334084	0.0810806030599485
"SDK1"	932.548553223553	-0.0987037872391504	0.12949242995368	-0.762235964484234	0.445919184785219	0.578687418992061
"SDK2"	314.327955957534	1.4286125449233	0.18997846042879	7.51986589268519	5.48324566830214e-14	8.67717938994635e-13
"SDR16C5"	1526.13723149758	-2.75869285425582	0.24067263863166	-11.4624282591503	2.03721694371827e-30	2.35440544847052e-28
"SDR39U1"	1403.93724354156	0.0445278000432556	0.101776718256295	0.437504773253991	0.661745315167714	0.777547687160831
"SDR42E1"	285.241051335097	-0.132492257978297	0.160154480496461	-0.827277873011022	0.408079582270897	0.539719070212494
"SDR42E2"	11.3086835265866	0.916675597992093	0.376898761119901	2.43215338588092	0.0150093496125598	0.0324578461966322
"SDR9C7"	3.36975990245576	0.265255007729667	0.344063315475786	0.770948240625015	0.440737611676268	0.573370792219955
"SDS"	196.439162573928	1.33829160850004	0.275491940274566	4.85782490466416	1.18682288715602e-06	6.0415177883551e-06
"SDSL"	198.204487181456	0.662155949682836	0.172482818581888	3.83896758602928	0.000123552738616558	0.000419819524711181
"SEBOX"	0.0553228449580775	0.330898365237216	3.06038613695972	0.108123076771594	0.913898062845607	0.953987635007188
"SEC11A"	3187.43836566137	-0.160018350353426	0.0593998465082666	-2.69391858329392	0.00706174121894561	0.0166165280483803
"SEC11C"	1198.26338070152	0.0496474610488838	0.149682101050671	0.33168602458404	0.740126354608085	0.843451231460084
"SEC13"	2340.49049251532	-0.11627397572911	0.0671176653299476	-1.73239005197085	0.0832041380087169	0.144067893188797
"SEC14L1"	5105.24343075451	-0.816200524948973	0.0988313971932063	-8.25851448152025	1.47496573614905e-16	3.27810275321985e-15
"SEC14L2"	297.364734867061	0.714332801319126	0.123557332007389	5.78138739088676	7.40870658704498e-09	5.53591794311759e-08
"SEC14L3"	27.5936439909996	1.4975229680192	0.456904703936223	3.27753895969571	0.00104716278439044	0.00294561840028637
"SEC14L4"	172.087815978454	-2.76725533458088	0.344347877907392	-8.03622009055939	9.26522591330233e-16	1.87955949936981e-14
"SEC14L5"	33.8414893076179	0.370348767585446	0.260787391505856	1.42011761169493	0.155573443824099	0.244832054162065
"SEC14L6"	326.490342456224	-1.34125300009834	0.220485026287453	-6.08319314323734	1.17812282016359e-09	9.90111240973975e-09
"SEC16A"	3772.41146348752	-0.0548411821551435	0.0579135239791598	-0.946949492745048	0.343664516330846	0.470481632702484
"SEC16B"	170.878427484446	0.818678103914615	0.163733708590868	5.00005839335319	5.7312954002754e-07	3.1021876806089e-06
"SEC22A"	519.891575045195	-0.0183270763762728	0.0419995076377365	-0.43636407679708	0.662572598335119	0.778279960431957
"SEC22B"	2592.03652756778	-0.0601303168353817	0.051214830238688	-1.17408017472952	0.240362913556479	0.351709668401511
"SEC22C"	1728.96159447907	-0.48793962247432	0.0671243692037685	-7.26918745400926	3.61656251447811e-13	5.11983894495791e-12
"SEC23A"	1571.91898323417	0.233074979989179	0.116904460757197	1.99372186894784	0.0461824580975549	0.0869695134764246
"SEC23B"	1650.49371844531	-0.499590770880614	0.0935709750832715	-5.33916388533959	9.33762088129202e-08	5.81322535374984e-07
"SEC23IP"	1341.28839255524	-0.12706626972978	0.0564200773313103	-2.25214632343767	0.0243130267522802	0.0496386624346072
"SEC24A"	821.50880080596	0.117891224583284	0.1331075938919	0.885683687431285	0.375788001006174	0.506024651333114
"SEC24B"	1421.46737349561	-0.183681196003747	0.0775674197236935	-2.36801993231239	0.0178835724026759	0.0379250269291177
"SEC24C"	4260.90132991031	-0.151884033878179	0.0350888532042715	-4.32855508254939	1.50090796684717e-05	6.16296598187095e-05
"SEC24D"	1752.42817025729	0.189078320848473	0.126945632260465	1.48944329538274	0.136370674816146	0.219577167784268
"SEC31A"	5645.79599683739	0.163875484448239	0.0619764931109959	2.64415548899723	0.00818950264022062	0.0189751671745282
"SEC31B"	1045.9871435698	0.10191172666912	0.105618195316826	0.964906911762805	0.334591439207994	0.46015574224376
"SEC61A1"	8744.88517772706	0.00733489542693612	0.085403289189394	0.0858853973489235	0.931557519842436	0.959638611953725
"SEC61A2"	212.506094462621	0.127915735418145	0.0651519321184902	1.96334523411382	0.0496060727618556	0.092476117068709
"SEC61B"	1376.59900525155	0.0259343981489505	0.0838978919854778	0.309118590887117	0.757231317796786	0.857613826635797
"SEC61G"	803.907600281822	-0.172713316934961	0.0877699483972288	-1.96779558480878	0.0490915624111718	0.0916603352216424
"SEC62"	3689.41346136758	-0.16927101559474	0.0583086328792354	-2.90301808216498	0.00369585297293578	0.00927618323057765
"SEC63"	2811.49261632885	-0.115004475910985	0.054045217657998	-2.12793066425861	0.0333428327238515	0.0654871230004247
"SECISBP2"	2686.81265515913	-0.358662915866181	0.0537600825466138	-6.67154697084394	2.53120914127922e-11	2.75029214330789e-10
"SECISBP2L"	3316.04019848198	-0.888205144519084	0.124685066411253	-7.12358881527551	1.05152438167873e-12	1.39731835778618e-11
"SECTM1"	539.048428895091	-0.411524000029922	0.127913860846925	-3.21719630152041	0.00129449995327599	0.00357388440842911
"SEH1L"	852.286956511842	-0.247276953868753	0.0898757310801115	-2.75132063903147	0.0059355514120834	0.014247863781095
"SEL1L"	3663.69492967013	0.0228181792944528	0.127826059810807	0.178509603818076	0.858322779572507	0.929020662574918
"SEL1L2"	3.50130226757993	0.0445482085490051	0.521028115027456	0.0855005848324664	0.931863430546416	0.959889305146433
"SEL1L3"	3865.16621389499	0.393973871129121	0.165741036821344	2.37704480848514	0.0174519679739001	0.037083973400301
"SELE"	1058.03845795647	2.08401768125036	0.340031161467764	6.12890204607889	8.84875808832056e-10	7.56328856952868e-09
"SELENBP1"	6131.25853958014	-0.766575953795048	0.158332952352163	-4.84154398946616	1.28834146987995e-06	6.50619266131904e-06
"SELENOF"	3068.39076691439	-0.0357518278416292	0.074427094436436	-0.480360386393464	0.630971157029768	0.750779295731976
"SELENOH"	1454.53912878441	0.161770664626914	0.0774867228744921	2.08772107821542	0.036823002328775	0.071429528086614
"SELENOI"	800.082824721594	-0.385456453950133	0.0927613201415366	-4.1553575710436	3.2477921383069e-05	0.000124511757710845
"SELENOK"	1222.8698292189	0.0666350507012044	0.0841448591703254	0.791908755427616	0.428413881441219	0.560470966629828
"SELENOM"	2201.63646232901	1.05739771704144	0.14389949345941	7.34816844466307	2.00941176248295e-13	2.94749791529134e-12
"SELENON"	3665.46771998806	0.321051120317669	0.0663984437951801	4.83522055589162	1.32998089264245e-06	6.69873366133093e-06
"SELENOO"	920.917523481278	0.117781587892589	0.135897934751249	0.866691521899723	0.38611105195001	0.516539332793233
"SELENOP"	14063.5242780229	-0.264086266184621	0.139414906611036	-1.89424698265167	0.0581922345805735	0.106086780231066
"SELENOS"	1785.4592372973	-0.130933829014656	0.0606235988312052	-2.15978317914144	0.0307894584063602	0.0610633574987918
"SELENOT"	1887.07274431659	-0.278391532916088	0.0847028313027702	-3.28668509227251	0.00101374128349549	0.00286131328226398
"SELENOV"	0.157593841989989	0.389384237103568	2.778930438768	0.14012018137316	0.888565035465879	0.943449638878169
"SELENOW"	6221.75762308681	0.970459768110666	0.100476147067505	9.65860849997228	4.51961019635427e-22	2.0918555056864e-20
"SELL"	886.318815056294	0.182054036335416	0.250799907525312	0.725893554474467	0.467904028161272	0.600515675932649
"SELP"	1348.92810101662	0.999250121045373	0.142742314546243	7.00037773817696	2.55273313841631e-12	3.2215796304739e-11
"SELPLG"	1064.81375712612	-0.278504992495254	0.137055220486241	-2.03206409436417	0.042147167728314	0.0803784719883207
"SEM1"	1505.69779371105	0.144916448835904	0.087480719294629	1.65655300967331	0.0976098793562824	0.165098704048692
"SEMA3A"	314.811639998703	0.553253359603233	0.115080429863184	4.80753643569963	1.52801576457696e-06	7.6117378826327e-06
"SEMA3B"	2726.15710182369	-0.53542192071412	0.119789831149904	-4.46967756423413	7.83376018134634e-06	3.40665844693486e-05
"SEMA3C"	1419.09722510321	0.914389091710164	0.186775479826313	4.89565917624988	9.79767476163735e-07	5.07833269990929e-06
"SEMA3D"	325.781528584718	1.23209251301135	0.165619398098214	7.43930075316845	1.01219642073353e-13	1.55157343625143e-12
"SEMA3E"	135.862631581562	-1.65860436707345	0.270975723703686	-6.12085962684668	9.3071870248656e-10	7.92669715842618e-09
"SEMA3F"	1805.91572716303	-0.592182196922366	0.129228979483251	-4.58242570118814	4.59613034383478e-06	2.07914692536365e-05
"SEMA3G"	1445.10869696356	-0.632249249339769	0.246892571293171	-2.56082735105468	0.010442323522069	0.0235734186388461
"SEMA4A"	1096.69788235919	-0.192992983181209	0.128496698444956	-1.5019295088261	0.133115314753787	0.215189550444215
"SEMA4B"	1536.93081528276	0.224836466587107	0.120672986821668	1.86318804654577	0.062435814051466	0.112595851914829
"SEMA4C"	1842.95370983478	0.477438506141077	0.11012076686653	4.33559009555161	1.45369616832146e-05	5.98844939160117e-05
"SEMA4D"	1244.1815564679	0.288474699683122	0.122679758633866	2.35144495632785	0.0187006562369153	0.0394166921390226
"SEMA4F"	334.763366006136	-0.363861494532736	0.0930006995143814	-3.9124597603319	9.13607651725734e-05	0.000319310562880462
"SEMA4G"	182.106327643475	0.274595967678427	0.172416463562489	1.5926319447963	0.111242782832066	0.184556170682501
"SEMA5A"	1388.08982295262	-0.42417601911282	0.132295959260015	-3.2062658715006	0.00134469682237048	0.0036990801652889
"SEMA5B"	91.2761625242923	0.507811690497662	0.2771140110872	1.83250095693598	0.0668768193125398	0.119284825317634
"SEMA6A"	1458.47226489398	-1.11527904176277	0.176371938274164	-6.32344948224763	2.5578785310254e-10	2.362054765083e-09
"SEMA6B"	746.396691446317	1.04852536839989	0.219246372158112	4.78240692458862	1.73208594593532e-06	8.53466328243944e-06
"SEMA6C"	431.099109133153	0.207125143439377	0.122330557733193	1.69315947934385	0.0904251151732367	0.154744370567931
"SEMA6D"	460.318975815437	-0.233319013470026	0.176292319416923	-1.32347804057326	0.185676454242606	0.28474271228098
"SEMA7A"	291.504845786152	0.364665493348239	0.149178294870304	2.44449431242849	0.0145055367915195	0.0314897633284933
"SEMG1"	0.612690363189462	0.210001325654403	1.04387637953422	0.20117451622778	0.840562117232615	0.917275184752802
"SEMG2"	0.182745704991553	0.408879832929501	2.71629966894994	0.150528249001173	0.880347865165131	0.940467979878649
"SENP1"	541.817789930647	-0.0259918648092192	0.0504647717666316	-0.515049685143046	0.60651830092716	0.730711238335861
"SENP2"	1241.28071866797	-0.364901314243258	0.0511511854520003	-7.13378020506832	9.76492196806183e-13	1.30580152180204e-11
"SENP3"	1415.25889328633	-0.308500505846952	0.0443457526615854	-6.95670920733275	3.48312867532047e-12	4.31297277335624e-11
"SENP5"	1514.75923723019	-0.162283897490209	0.0554013813850844	-2.92923918922173	0.00339792836355161	0.0085957941051427
"SENP6"	3276.00964753257	-0.0157251317317587	0.0463735636572676	-0.339096901156404	0.734536732810672	0.838716750827372
"SENP7"	913.54459446082	0.110891887223413	0.100866142901389	1.0993965272552	0.271595144869574	0.38909275286731
"SENP8"	87.2059339623214	-0.352549135411773	0.113374954587997	-3.10958568136084	0.00187349937735759	0.00501273461860977
"SEPHS1"	1135.52339712025	0.155689853882511	0.0476713764019589	3.26589802169239	0.00109117537751294	0.00305994459908738
